BatchAccount,ConfigIndex,IsListed,Price,LifecycleStart,Mints,Resync
2jmeud35ZdX6Aq1AuyKPXwEngdjHMPNvr9yhhfYu8C9v,53,false,0.000000,0,0,false
2jmeud35ZdX6Aq1AuyKPXwEngdjHMPNvr9yhhfYu8C9v,54,false,0.000000,0,0,false
E1k7HFHY6fqip1dQgw2FUhCboRxVrsDNZqBS3pizDyZB,0,false,0.000000,0,0,false
E1k7HFHY6fqip1dQgw2FUhCboRxVrsDNZqBS3pizDyZB,1,false,0.000000,0,0,false
E1k7HFHY6fqip1dQgw2FUhCboRxVrsDNZqBS3pizDyZB,2,false,0.000000,0,0,false
E1k7HFHY6fqip1dQgw2FUhCboRxVrsDNZqBS3pizDyZB,3,false,0.000000,0,0,false
E1k7HFHY6fqip1dQgw2FUhCboRxVrsDNZqBS3pizDyZB,4,false,0.000000,0,0,false
E1k7HFHY6fqip1dQgw2FUhCboRxVrsDNZqBS3pizDyZB,5,false,0.000000,0,0,false
E1k7HFHY6fqip1dQgw2FUhCboRxVrsDNZqBS3pizDyZB,6,false,0.000000,0,0,false
E1k7HFHY6fqip1dQgw2FUhCboRxVrsDNZqBS3pizDyZB,7,false,0.000000,0,0,false
E1k7HFHY6fqip1dQgw2FUhCboRxVrsDNZqBS3pizDyZB,8,false,0.000000,0,0,false
E1k7HFHY6fqip1dQgw2FUhCboRxVrsDNZqBS3pizDyZB,9,false,0.000000,0,0,false
E1k7HFHY6fqip1dQgw2FUhCboRxVrsDNZqBS3pizDyZB,10,false,0.000000,0,0,false
E1k7HFHY6fqip1dQgw2FUhCboRxVrsDNZqBS3pizDyZB,11,false,0.000000,0,0,false
E1k7HFHY6fqip1dQgw2FUhCboRxVrsDNZqBS3pizDyZB,12,false,0.000000,0,0,false
E1k7HFHY6fqip1dQgw2FUhCboRxVrsDNZqBS3pizDyZB,13,false,0.000000,0,0,false
E1k7HFHY6fqip1dQgw2FUhCboRxVrsDNZqBS3pizDyZB,14,false,0.000000,0,0,false
E1k7HFHY6fqip1dQgw2FUhCboRxVrsDNZqBS3pizDyZB,15,false,0.000000,0,0,false
E1k7HFHY6fqip1dQgw2FUhCboRxVrsDNZqBS3pizDyZB,16,false,0.000000,0,0,false
E1k7HFHY6fqip1dQgw2FUhCboRxVrsDNZqBS3pizDyZB,17,false,0.000000,0,0,false
E1k7HFHY6fqip1dQgw2FUhCboRxVrsDNZqBS3pizDyZB,18,false,0.000000,0,0,false
E1k7HFHY6fqip1dQgw2FUhCboRxVrsDNZqBS3pizDyZB,19,false,0.000000,0,0,false
E1k7HFHY6fqip1dQgw2FUhCboRxVrsDNZqBS3pizDyZB,20,false,0.000000,0,0,false
E1k7HFHY6fqip1dQgw2FUhCboRxVrsDNZqBS3pizDyZB,21,false,0.000000,0,0,false
E1k7HFHY6fqip1dQgw2FUhCboRxVrsDNZqBS3pizDyZB,22,false,0.000000,0,0,false
E1k7HFHY6fqip1dQgw2FUhCboRxVrsDNZqBS3pizDyZB,23,false,0.000000,0,0,false
E1k7HFHY6fqip1dQgw2FUhCboRxVrsDNZqBS3pizDyZB,24,false,0.000000,0,0,false
E1k7HFHY6fqip1dQgw2FUhCboRxVrsDNZqBS3pizDyZB,25,false,0.000000,0,0,false
E1k7HFHY6fqip1dQgw2FUhCboRxVrsDNZqBS3pizDyZB,26,false,0.000000,0,0,false
E1k7HFHY6fqip1dQgw2FUhCboRxVrsDNZqBS3pizDyZB,27,false,0.000000,0,0,false
E1k7HFHY6fqip1dQgw2FUhCboRxVrsDNZqBS3pizDyZB,28,false,0.000000,0,0,false
E1k7HFHY6fqip1dQgw2FUhCboRxVrsDNZqBS3pizDyZB,29,false,0.000000,0,0,false
E1k7HFHY6fqip1dQgw2FUhCboRxVrsDNZqBS3pizDyZB,30,false,0.000000,0,0,false
E1k7HFHY6fqip1dQgw2FUhCboRxVrsDNZqBS3pizDyZB,31,false,0.000000,0,0,false
E1k7HFHY6fqip1dQgw2FUhCboRxVrsDNZqBS3pizDyZB,32,false,0.000000,0,0,false
E1k7HFHY6fqip1dQgw2FUhCboRxVrsDNZqBS3pizDyZB,33,false,0.000000,0,0,false
E1k7HFHY6fqip1dQgw2FUhCboRxVrsDNZqBS3pizDyZB,34,false,0.000000,0,0,false
E1k7HFHY6fqip1dQgw2FUhCboRxVrsDNZqBS3pizDyZB,35,false,0.000000,0,0,false
E1k7HFHY6fqip1dQgw2FUhCboRxVrsDNZqBS3pizDyZB,36,false,0.000000,0,0,false
E1k7HFHY6fqip1dQgw2FUhCboRxVrsDNZqBS3pizDyZB,37,false,0.000000,0,0,false
E1k7HFHY6fqip1dQgw2FUhCboRxVrsDNZqBS3pizDyZB,38,false,0.000000,0,0,false
E1k7HFHY6fqip1dQgw2FUhCboRxVrsDNZqBS3pizDyZB,39,false,0.000000,0,0,false
E1k7HFHY6fqip1dQgw2FUhCboRxVrsDNZqBS3pizDyZB,40,false,0.000000,0,0,false
E1k7HFHY6fqip1dQgw2FUhCboRxVrsDNZqBS3pizDyZB,41,false,0.000000,0,0,false
E1k7HFHY6fqip1dQgw2FUhCboRxVrsDNZqBS3pizDyZB,42,false,0.000000,0,0,false
E1k7HFHY6fqip1dQgw2FUhCboRxVrsDNZqBS3pizDyZB,43,false,0.000000,0,0,false
E1k7HFHY6fqip1dQgw2FUhCboRxVrsDNZqBS3pizDyZB,44,false,0.000000,0,0,false
E1k7HFHY6fqip1dQgw2FUhCboRxVrsDNZqBS3pizDyZB,45,false,0.000000,0,0,false
E1k7HFHY6fqip1dQgw2FUhCboRxVrsDNZqBS3pizDyZB,46,false,0.000000,0,0,false
E1k7HFHY6fqip1dQgw2FUhCboRxVrsDNZqBS3pizDyZB,47,false,0.000000,0,0,false
E1k7HFHY6fqip1dQgw2FUhCboRxVrsDNZqBS3pizDyZB,48,false,0.000000,0,0,false
E1k7HFHY6fqip1dQgw2FUhCboRxVrsDNZqBS3pizDyZB,49,false,0.000000,0,0,false
E1k7HFHY6fqip1dQgw2FUhCboRxVrsDNZqBS3pizDyZB,50,false,0.000000,0,0,false
E1k7HFHY6fqip1dQgw2FUhCboRxVrsDNZqBS3pizDyZB,51,false,0.000000,0,0,false
E1k7HFHY6fqip1dQgw2FUhCboRxVrsDNZqBS3pizDyZB,52,false,0.000000,0,0,false
E1k7HFHY6fqip1dQgw2FUhCboRxVrsDNZqBS3pizDyZB,53,false,0.000000,0,0,false
E1k7HFHY6fqip1dQgw2FUhCboRxVrsDNZqBS3pizDyZB,54,false,0.000000,0,0,false
4Bg8e8CXR9FwnX6iYhCqwzMiTpni6cMTaZCi8PgaCo8d,0,false,0.000000,0,0,false
4Bg8e8CXR9FwnX6iYhCqwzMiTpni6cMTaZCi8PgaCo8d,1,false,0.000000,0,0,false
4Bg8e8CXR9FwnX6iYhCqwzMiTpni6cMTaZCi8PgaCo8d,2,false,0.000000,0,0,false
4Bg8e8CXR9FwnX6iYhCqwzMiTpni6cMTaZCi8PgaCo8d,3,false,0.000000,0,0,false
4Bg8e8CXR9FwnX6iYhCqwzMiTpni6cMTaZCi8PgaCo8d,4,false,0.000000,0,0,false
4Bg8e8CXR9FwnX6iYhCqwzMiTpni6cMTaZCi8PgaCo8d,5,false,0.000000,0,0,false
4Bg8e8CXR9FwnX6iYhCqwzMiTpni6cMTaZCi8PgaCo8d,6,false,0.000000,0,0,false
4Bg8e8CXR9FwnX6iYhCqwzMiTpni6cMTaZCi8PgaCo8d,7,false,0.000000,0,0,false
4Bg8e8CXR9FwnX6iYhCqwzMiTpni6cMTaZCi8PgaCo8d,8,false,0.000000,0,0,false
4Bg8e8CXR9FwnX6iYhCqwzMiTpni6cMTaZCi8PgaCo8d,9,false,0.000000,0,0,false
4Bg8e8CXR9FwnX6iYhCqwzMiTpni6cMTaZCi8PgaCo8d,10,false,0.000000,0,0,false
4Bg8e8CXR9FwnX6iYhCqwzMiTpni6cMTaZCi8PgaCo8d,11,false,0.000000,0,0,false
4Bg8e8CXR9FwnX6iYhCqwzMiTpni6cMTaZCi8PgaCo8d,12,false,0.000000,0,0,false
4Bg8e8CXR9FwnX6iYhCqwzMiTpni6cMTaZCi8PgaCo8d,13,false,0.000000,0,0,false
4Bg8e8CXR9FwnX6iYhCqwzMiTpni6cMTaZCi8PgaCo8d,14,false,0.000000,0,0,false
4Bg8e8CXR9FwnX6iYhCqwzMiTpni6cMTaZCi8PgaCo8d,15,false,0.000000,0,0,false
4Bg8e8CXR9FwnX6iYhCqwzMiTpni6cMTaZCi8PgaCo8d,16,false,0.000000,0,0,false
4Bg8e8CXR9FwnX6iYhCqwzMiTpni6cMTaZCi8PgaCo8d,17,false,0.000000,0,0,false
4Bg8e8CXR9FwnX6iYhCqwzMiTpni6cMTaZCi8PgaCo8d,18,false,0.000000,0,0,false
4Bg8e8CXR9FwnX6iYhCqwzMiTpni6cMTaZCi8PgaCo8d,19,false,0.000000,0,0,false
4Bg8e8CXR9FwnX6iYhCqwzMiTpni6cMTaZCi8PgaCo8d,20,false,0.000000,0,0,false
4Bg8e8CXR9FwnX6iYhCqwzMiTpni6cMTaZCi8PgaCo8d,21,false,0.000000,0,0,false
4Bg8e8CXR9FwnX6iYhCqwzMiTpni6cMTaZCi8PgaCo8d,22,false,0.000000,0,0,false
4Bg8e8CXR9FwnX6iYhCqwzMiTpni6cMTaZCi8PgaCo8d,23,false,0.000000,0,0,false
4Bg8e8CXR9FwnX6iYhCqwzMiTpni6cMTaZCi8PgaCo8d,24,false,0.000000,0,0,false
4Bg8e8CXR9FwnX6iYhCqwzMiTpni6cMTaZCi8PgaCo8d,25,false,0.000000,0,0,false
4Bg8e8CXR9FwnX6iYhCqwzMiTpni6cMTaZCi8PgaCo8d,26,false,0.000000,0,0,false
4Bg8e8CXR9FwnX6iYhCqwzMiTpni6cMTaZCi8PgaCo8d,27,false,0.000000,0,0,false
4Bg8e8CXR9FwnX6iYhCqwzMiTpni6cMTaZCi8PgaCo8d,28,false,0.000000,0,0,false
4Bg8e8CXR9FwnX6iYhCqwzMiTpni6cMTaZCi8PgaCo8d,29,false,0.000000,0,0,false
4Bg8e8CXR9FwnX6iYhCqwzMiTpni6cMTaZCi8PgaCo8d,30,false,0.000000,0,0,false
4Bg8e8CXR9FwnX6iYhCqwzMiTpni6cMTaZCi8PgaCo8d,31,false,0.000000,0,0,false
4Bg8e8CXR9FwnX6iYhCqwzMiTpni6cMTaZCi8PgaCo8d,32,false,0.000000,0,0,false
4Bg8e8CXR9FwnX6iYhCqwzMiTpni6cMTaZCi8PgaCo8d,33,false,0.000000,0,0,false
4Bg8e8CXR9FwnX6iYhCqwzMiTpni6cMTaZCi8PgaCo8d,34,false,0.000000,0,0,false
4Bg8e8CXR9FwnX6iYhCqwzMiTpni6cMTaZCi8PgaCo8d,35,false,0.000000,0,0,false
4Bg8e8CXR9FwnX6iYhCqwzMiTpni6cMTaZCi8PgaCo8d,36,false,0.000000,0,0,false
4Bg8e8CXR9FwnX6iYhCqwzMiTpni6cMTaZCi8PgaCo8d,37,false,0.000000,0,0,false
4Bg8e8CXR9FwnX6iYhCqwzMiTpni6cMTaZCi8PgaCo8d,38,false,0.000000,0,0,false
4Bg8e8CXR9FwnX6iYhCqwzMiTpni6cMTaZCi8PgaCo8d,39,false,0.000000,0,0,false
4Bg8e8CXR9FwnX6iYhCqwzMiTpni6cMTaZCi8PgaCo8d,40,false,0.000000,0,0,false
4Bg8e8CXR9FwnX6iYhCqwzMiTpni6cMTaZCi8PgaCo8d,41,false,0.000000,0,0,false
4Bg8e8CXR9FwnX6iYhCqwzMiTpni6cMTaZCi8PgaCo8d,42,false,0.000000,0,0,false
4Bg8e8CXR9FwnX6iYhCqwzMiTpni6cMTaZCi8PgaCo8d,43,false,0.000000,0,0,false
4Bg8e8CXR9FwnX6iYhCqwzMiTpni6cMTaZCi8PgaCo8d,44,false,0.000000,0,0,false
4Bg8e8CXR9FwnX6iYhCqwzMiTpni6cMTaZCi8PgaCo8d,45,false,0.000000,0,0,false
4Bg8e8CXR9FwnX6iYhCqwzMiTpni6cMTaZCi8PgaCo8d,46,false,0.000000,0,0,false
4Bg8e8CXR9FwnX6iYhCqwzMiTpni6cMTaZCi8PgaCo8d,47,false,0.000000,0,0,false
